"activity_id","enrollment_id","jenis_aktivitas","nilai","durasi_menit","tanggal_rapih","student_id","course_id","instructor_id"
"A007389","E02561","DISCUSSION","87","235","2025-02-02 00:00:00","S185","C043","I005"
"A008838","E02561","EXAM","70","224","2025-02-02 00:00:00","S185","C043","I005"
"A001935","E02562","QUIZ","50","230","2025-01-06 00:00:00","S474","C014","I035"
"A003656","E02563","DISCUSSION","59","29","2025-03-28 00:00:00","S188","C033","I014"
"A007047","E02563","ASSIGNMENT","94","97","2025-03-28 00:00:00","S188","C033","I014"
"A007567","E02563","VIDEO WATCH","51","205","2025-03-28 00:00:00","S188","C033","I014"
"A008472","E02563","ASSIGNMENT","95","92","2025-03-28 00:00:00","S188","C033","I014"
"A002085","E02564","QUIZ","66","210","2025-02-07 00:00:00","S246","C044","I040"
"A004393","E02564","EXAM","52","7","2025-02-07 00:00:00","S246","C044","I040"
"A008603","E02564","QUIZ","44","187","2025-02-07 00:00:00","S246","C044","I040"
"A008685","E02564","ASSIGNMENT","41","240","2025-02-07 00:00:00","S246","C044","I040"
"A000696","E02565","VIDEO WATCH","92","195","2025-02-26 00:00:00","S286","C024","I006"
"A000886","E02565","EXAM","49","19","2025-02-26 00:00:00","S286","C024","I006"
"A001025","E02565","VIDEO WATCH","40","119","2025-02-26 00:00:00","S286","C024","I006"
"A003107","E02567","QUIZ","60","37","2025-03-29 00:00:00","S201","C044","I013"
"A005713","E02567","ASSIGNMENT","63","240","2025-03-29 00:00:00","S201","C044","I013"
"A006356","E02567","ASSIGNMENT","87","189","2025-03-29 00:00:00","S201","C044","I013"
"A008429","E02567","DISCUSSION","72","168","2025-03-29 00:00:00","S201","C044","I013"
"A008710","E02567","ASSIGNMENT","84","94","2025-03-29 00:00:00","S201","C044","I013"
"A000183","E02569","QUIZ","85","131","2025-04-23 00:00:00","S262","C038","I030"
"A004441","E02569","EXAM","63","75","2025-04-23 00:00:00","S262","C038","I030"
"A005284","E02569","EXAM","91","62","2025-04-23 00:00:00","S262","C038","I030"
"A005938","E02569","ASSIGNMENT","57","130","2025-04-23 00:00:00","S262","C038","I030"
"A001207","E02570","VIDEO WATCH","85","120","2025-04-03 00:00:00","S068","C003","I006"
"A002518","E02570","ASSIGNMENT","48","141","2025-04-03 00:00:00","S068","C003","I006"
"A003156","E02570","QUIZ","70","236","2025-04-03 00:00:00","S068","C003","I006"
"A001093","E02571","QUIZ","85","55","2025-03-14 00:00:00","S058","C059","I021"
"A004983","E02571","QUIZ","68","126","2025-03-14 00:00:00","S058","C059","I021"
"A007200","E02571","VIDEO WATCH","99","85","2025-03-14 00:00:00","S058","C059","I021"
"A008878","E02571","ASSIGNMENT","64","29","2025-03-14 00:00:00","S058","C059","I021"
"A001168","E02572","QUIZ","69","190","2025-04-08 00:00:00","S026","C041","I028"
"A003205","E02572","QUIZ","80","239","2025-04-08 00:00:00","S026","C041","I028"
"A007960","E02572","DISCUSSION","54","232","2025-04-08 00:00:00","S026","C041","I028"
"A008321","E02572","VIDEO WATCH","71","39","2025-04-08 00:00:00","S026","C041","I028"
"A001711","E02573","QUIZ","92","202","2025-02-23 00:00:00","S193","C018","I034"
"A004634","E02573","DISCUSSION","97","85","2025-02-23 00:00:00","S193","C018","I034"
"A008337","E02573","EXAM","85","9","2025-02-23 00:00:00","S193","C018","I034"
"A008891","E02573","DISCUSSION","70","182","2025-02-23 00:00:00","S193","C018","I034"
"A004233","E02574","VIDEO WATCH","80","143","2025-06-25 00:00:00","S249","C060","I010"
"A005982","E02574","EXAM","61","60","2025-06-25 00:00:00","S249","C060","I010"
"A006676","E02574","ASSIGNMENT","73","46","2025-06-25 00:00:00","S249","C060","I010"
"A007966","E02574","QUIZ","93","19","2025-06-25 00:00:00","S249","C060","I010"
"A001914","E02575","QUIZ","58","174","2025-06-29 00:00:00","S298","C037","I007"
"A002840","E02575","QUIZ","89","185","2025-06-29 00:00:00","S298","C037","I007"
"A003842","E02575","VIDEO WATCH","58","197","2025-06-29 00:00:00","S298","C037","I007"
"A006752","E02575","DISCUSSION","80","28","2025-06-29 00:00:00","S298","C037","I007"
"A007912","E02575","EXAM","67","60","2025-06-29 00:00:00","S298","C037","I007"
"A001419","E02576","ASSIGNMENT","63","63","2025-03-20 00:00:00","S322","C039","I027"
"A002559","E02576","DISCUSSION","68","195","2025-03-20 00:00:00","S322","C039","I027"
"A002598","E02576","EXAM","43","199","2025-03-20 00:00:00","S322","C039","I027"
"A002920","E02576","VIDEO WATCH","75","156","2025-03-20 00:00:00","S322","C039","I027"
"A003122","E02576","ASSIGNMENT","41","94","2025-03-20 00:00:00","S322","C039","I027"
"A004977","E02576","QUIZ","75","147","2025-03-20 00:00:00","S322","C039","I027"
"A006722","E02576","QUIZ","78","198","2025-03-20 00:00:00","S322","C039","I027"
"A008668","E02576","ASSIGNMENT","90","111","2025-03-20 00:00:00","S322","C039","I027"
"A000555","E02577","EXAM","62","173","2025-06-30 00:00:00","S205","C009","I007"
"A000639","E02577","EXAM","70","59","2025-06-30 00:00:00","S205","C009","I007"
"A005853","E02577","QUIZ","40","84","2025-06-30 00:00:00","S205","C009","I007"
"A000509","E02578","DISCUSSION","50","83","2025-06-22 00:00:00","S070","C014","I021"
"A001548","E02578","VIDEO WATCH","70","196","2025-06-22 00:00:00","S070","C014","I021"
"A004224","E02578","DISCUSSION","50","58","2025-06-22 00:00:00","S070","C014","I021"
"A005360","E02578","QUIZ","80","53","2025-06-22 00:00:00","S070","C014","I021"
"A006684","E02578","QUIZ","45","90","2025-06-22 00:00:00","S070","C014","I021"
"A007526","E02578","VIDEO WATCH","98","38","2025-06-22 00:00:00","S070","C014","I021"
"A001218","E02579","ASSIGNMENT","52","35","2025-05-17 00:00:00","S465","C030","I007"
"A001710","E02579","QUIZ","56","165","2025-05-17 00:00:00","S465","C030","I007"
"A001483","E02580","DISCUSSION","72","6","2025-04-04 00:00:00","S300","C027","I028"
"A002354","E02580","DISCUSSION","55","214","2025-04-04 00:00:00","S300","C027","I028"
"A003606","E02580","EXAM","45","236","2025-04-04 00:00:00","S300","C027","I028"
"A000620","E02581","VIDEO WATCH","89","85","2025-01-10 00:00:00","S354","C041","I016"
"A002754","E02581","DISCUSSION","56","35","2025-01-10 00:00:00","S354","C041","I016"
"A003807","E02581","VIDEO WATCH","73","170","2025-01-10 00:00:00","S354","C041","I016"
"A004447","E02581","ASSIGNMENT","44","211","2025-01-10 00:00:00","S354","C041","I016"
"A008109","E02581","DISCUSSION","48","66","2025-01-10 00:00:00","S354","C041","I016"
"A008256","E02581","QUIZ","85","107","2025-01-10 00:00:00","S354","C041","I016"
"A001733","E02582","EXAM","63","77","2025-05-30 00:00:00","S018","C060","I040"
"A001538","E02583","QUIZ","71","126","2025-06-11 00:00:00","S215","C005","I027"
"A002372","E02583","DISCUSSION","44","177","2025-06-11 00:00:00","S215","C005","I027"
"A003612","E02583","QUIZ","61","226","2025-06-11 00:00:00","S215","C005","I027"
"A006450","E02583","DISCUSSION","46","235","2025-06-11 00:00:00","S215","C005","I027"
"A007965","E02583","QUIZ","64","50","2025-06-11 00:00:00","S215","C005","I027"
"A004658","E02584","VIDEO WATCH","57","195","2025-06-23 00:00:00","S032","C026","I011"
"A004703","E02584","VIDEO WATCH","76","24","2025-06-23 00:00:00","S032","C026","I011"
"A001127","E02585","ASSIGNMENT","69","210","2025-02-04 00:00:00","S198","C007","I033"
"A003175","E02585","DISCUSSION","63","203","2025-02-04 00:00:00","S198","C007","I033"
"A007714","E02585","QUIZ","42","112","2025-02-04 00:00:00","S198","C007","I033"
"A008060","E02585","ASSIGNMENT","67","224","2025-02-04 00:00:00","S198","C007","I033"
"A006512","E02586","EXAM","55","185","2025-01-29 00:00:00","S402","C021","I011"
"A007874","E02586","QUIZ","95","166","2025-01-29 00:00:00","S402","C021","I011"
"A008196","E02586","ASSIGNMENT","60","83","2025-01-29 00:00:00","S402","C021","I011"
"A008671","E02586","EXAM","52","68","2025-01-29 00:00:00","S402","C021","I011"
"A000740","E02587","ASSIGNMENT","94","111","2025-01-01 00:00:00","S344","C011","I038"
"A002019","E02587","EXAM","88","14","2025-01-01 00:00:00","S344","C011","I038"
"A008592","E02587","VIDEO WATCH","50","45","2025-01-01 00:00:00","S344","C011","I038"
"A007643","E02588","VIDEO WATCH","91","130","2025-06-25 00:00:00","S104","C008","I030"
"A001052","E02589","QUIZ","86","99","2025-03-18 00:00:00","S190","C009","I024"
"A007524","E02589","QUIZ","80","229","2025-03-18 00:00:00","S190","C009","I024"
"A005315","E02591","QUIZ","78","138","2025-02-18 00:00:00","S218","C023","I024"
"A005739","E02591","QUIZ","65","188","2025-02-18 00:00:00","S218","C023","I024"
"A006371","E02591","VIDEO WATCH","71","6","2025-02-18 00:00:00","S218","C023","I024"
"A007205","E02591","QUIZ","80","81","2025-02-18 00:00:00","S218","C023","I024"
"A000066","E02592","EXAM","40","15","2025-05-06 00:00:00","S376","C044","I038"
"A000803","E02592","QUIZ","40","179","2025-05-06 00:00:00","S376","C044","I038"
"A005394","E02594","VIDEO WATCH","84","43","2025-01-11 00:00:00","S056","C024","I026"
"A006706","E02594","QUIZ","42","96","2025-01-11 00:00:00","S056","C024","I026"
"A007981","E02594","VIDEO WATCH","65","85","2025-01-11 00:00:00","S056","C024","I026"
"A008274","E02594","ASSIGNMENT","70","192","2025-01-11 00:00:00","S056","C024","I026"
"A003670","E02595","ASSIGNMENT","86","141","2025-03-02 00:00:00","S464","C024","I011"
"A004928","E02595","EXAM","74","213","2025-03-02 00:00:00","S464","C024","I011"
"A006123","E02595","VIDEO WATCH","82","172","2025-03-02 00:00:00","S464","C024","I011"
"A008897","E02595","EXAM","99","57","2025-03-02 00:00:00","S464","C024","I011"
"A004916","E02596","DISCUSSION","61","218","2025-03-10 00:00:00","S131","C015","I007"
"A007222","E02596","QUIZ","61","219","2025-03-10 00:00:00","S131","C015","I007"
"A008841","E02596","QUIZ","68","235","2025-03-10 00:00:00","S131","C015","I007"
"A000329","E02597","VIDEO WATCH","81","140","2025-03-24 00:00:00","S235","C057","I026"
"A007419","E02597","EXAM","93","43","2025-03-24 00:00:00","S235","C057","I026"
"A007857","E02597","ASSIGNMENT","74","186","2025-03-24 00:00:00","S235","C057","I026"
"A002734","E02598","QUIZ","99","5","2025-04-19 00:00:00","S112","C016","I033"
"A004667","E02598","DISCUSSION","86","10","2025-04-19 00:00:00","S112","C016","I033"
"A006304","E02598","ASSIGNMENT","94","125","2025-04-19 00:00:00","S112","C016","I033"
"A001813","E02599","QUIZ","74","63","2025-03-28 00:00:00","S070","C042","I030"
"A003703","E02599","QUIZ","81","240","2025-03-28 00:00:00","S070","C042","I030"
"A007711","E02599","QUIZ","45","32","2025-03-28 00:00:00","S070","C042","I030"
"A008195","E02599","DISCUSSION","74","239","2025-03-28 00:00:00","S070","C042","I030"
"A008708","E02599","DISCUSSION","73","170","2025-03-28 00:00:00","S070","C042","I030"
"A000489","E02600","DISCUSSION","76","142","2025-01-07 00:00:00","S072","C041","I034"
"A002820","E02600","QUIZ","87","48","2025-01-07 00:00:00","S072","C041","I034"
"A002654","E02601","QUIZ","87","197","2025-03-14 00:00:00","S450","C042","I036"
"A003318","E02601","QUIZ","44","67","2025-03-14 00:00:00","S450","C042","I036"
"A003664","E02601","EXAM","65","89","2025-03-14 00:00:00","S450","C042","I036"
"A005386","E02601","VIDEO WATCH","100","170","2025-03-14 00:00:00","S450","C042","I036"
"A007260","E02601","EXAM","96","219","2025-03-14 00:00:00","S450","C042","I036"
"A007623","E02601","ASSIGNMENT","60","210","2025-03-14 00:00:00","S450","C042","I036"
"A007850","E02601","ASSIGNMENT","94","60","2025-03-14 00:00:00","S450","C042","I036"
"A000315","E02602","EXAM","69","224","2025-01-28 00:00:00","S207","C003","I013"
"A000554","E02602","QUIZ","72","121","2025-01-28 00:00:00","S207","C003","I013"
"A002489","E02602","VIDEO WATCH","49","102","2025-01-28 00:00:00","S207","C003","I013"
"A002886","E02602","DISCUSSION","87","239","2025-01-28 00:00:00","S207","C003","I013"
"A006590","E02602","DISCUSSION","92","16","2025-01-28 00:00:00","S207","C003","I013"
"A003584","E02603","VIDEO WATCH","56","6","2025-01-13 00:00:00","S088","C039","I033"
"A007647","E02603","ASSIGNMENT","88","21","2025-01-13 00:00:00","S088","C039","I033"
"A001123","E02604","QUIZ","85","136","2025-01-28 00:00:00","S240","C012","I005"
"A001459","E02604","QUIZ","100","19","2025-01-28 00:00:00","S240","C012","I005"
"A001772","E02604","ASSIGNMENT","47","186","2025-01-28 00:00:00","S240","C012","I005"
"A002534","E02604","EXAM","75","200","2025-01-28 00:00:00","S240","C012","I005"
"A007605","E02604","DISCUSSION","68","55","2025-01-28 00:00:00","S240","C012","I005"
"A006517","E02605","ASSIGNMENT","70","183","2025-06-02 00:00:00","S397","C045","I036"
"A006916","E02605","EXAM","55","123","2025-06-02 00:00:00","S397","C045","I036"
"A008601","E02605","ASSIGNMENT","70","192","2025-06-02 00:00:00","S397","C045","I036"
"A000967","E02606","ASSIGNMENT","67","93","2025-02-21 00:00:00","S230","C041","I001"
"A003529","E02606","DISCUSSION","69","17","2025-02-21 00:00:00","S230","C041","I001"
"A007259","E02606","ASSIGNMENT","53","179","2025-02-21 00:00:00","S230","C041","I001"
"A007490","E02606","EXAM","98","239","2025-02-21 00:00:00","S230","C041","I001"
"A001455","E02607","VIDEO WATCH","41","61","2025-01-26 00:00:00","S276","C053","I036"
"A002168","E02607","VIDEO WATCH","42","92","2025-01-26 00:00:00","S276","C053","I036"
"A004994","E02607","QUIZ","46","102","2025-01-26 00:00:00","S276","C053","I036"
"A006814","E02607","VIDEO WATCH","62","180","2025-01-26 00:00:00","S276","C053","I036"
"A004259","E02608","EXAM","57","136","2025-05-08 00:00:00","S240","C028","I006"
"A007148","E02608","DISCUSSION","70","95","2025-05-08 00:00:00","S240","C028","I006"
"A008716","E02608","DISCUSSION","47","206","2025-05-08 00:00:00","S240","C028","I006"
"A002275","E02609","QUIZ","82","26","2025-03-19 00:00:00","S251","C056","I013"
"A007358","E02609","EXAM","93","146","2025-03-19 00:00:00","S251","C056","I013"
"A006686","E02610","QUIZ","42","217","2025-06-05 00:00:00","S275","C012","I034"
"A004289","E02611","ASSIGNMENT","94","203","2025-03-20 00:00:00","S422","C004","I034"
"A005273","E02611","QUIZ","75","16","2025-03-20 00:00:00","S422","C004","I034"
"A005334","E02611","VIDEO WATCH","79","190","2025-03-20 00:00:00","S422","C004","I034"
"A006578","E02611","ASSIGNMENT","70","181","2025-03-20 00:00:00","S422","C004","I034"
"A003011","E02612","EXAM","89","55","2025-03-03 00:00:00","S319","C056","I021"
"A003198","E02612","EXAM","83","120","2025-03-03 00:00:00","S319","C056","I021"
"A004266","E02612","QUIZ","49","239","2025-03-03 00:00:00","S319","C056","I021"
"A004736","E02612","DISCUSSION","82","191","2025-03-03 00:00:00","S319","C056","I021"
"A007321","E02612","ASSIGNMENT","68","95","2025-03-03 00:00:00","S319","C056","I021"
"A007535","E02612","VIDEO WATCH","57","79","2025-03-03 00:00:00","S319","C056","I021"
"A001126","E02613","QUIZ","62","180","2025-03-22 00:00:00","S281","C019","I025"
"A001337","E02613","QUIZ","55","154","2025-03-22 00:00:00","S281","C019","I025"
"A003029","E02613","DISCUSSION","47","36","2025-03-22 00:00:00","S281","C019","I025"
"A003541","E02613","DISCUSSION","69","53","2025-03-22 00:00:00","S281","C019","I025"
"A004323","E02613","VIDEO WATCH","74","196","2025-03-22 00:00:00","S281","C019","I025"
"A005044","E02613","QUIZ","70","226","2025-03-22 00:00:00","S281","C019","I025"
"A005349","E02613","QUIZ","41","183","2025-03-22 00:00:00","S281","C019","I025"
"A002528","E02614","QUIZ","71","152","2025-05-25 00:00:00","S022","C028","I037"
"A006831","E02614","ASSIGNMENT","95","62","2025-05-25 00:00:00","S022","C028","I037"
"A007546","E02614","EXAM","65","82","2025-05-25 00:00:00","S022","C028","I037"
"A001023","E02616","QUIZ","52","220","2025-03-31 00:00:00","S144","C017","I020"
"A002240","E02616","QUIZ","61","119","2025-03-31 00:00:00","S144","C017","I020"
"A002561","E02616","QUIZ","42","73","2025-03-31 00:00:00","S144","C017","I020"
"A003040","E02616","ASSIGNMENT","86","209","2025-03-31 00:00:00","S144","C017","I020"
"A003374","E02616","ASSIGNMENT","92","237","2025-03-31 00:00:00","S144","C017","I020"
"A004600","E02616","ASSIGNMENT","77","227","2025-03-31 00:00:00","S144","C017","I020"
"A004930","E02616","VIDEO WATCH","90","198","2025-03-31 00:00:00","S144","C017","I020"
"A007591","E02616","QUIZ","86","73","2025-03-31 00:00:00","S144","C017","I020"
"A000014","E02617","QUIZ","70","43","2025-04-23 00:00:00","S409","C009","I009"
"A000056","E02617","QUIZ","100","199","2025-04-23 00:00:00","S409","C009","I009"
"A003291","E02617","EXAM","90","77","2025-04-23 00:00:00","S409","C009","I009"
"A004537","E02617","VIDEO WATCH","51","215","2025-04-23 00:00:00","S409","C009","I009"
"A005388","E02617","VIDEO WATCH","49","40","2025-04-23 00:00:00","S409","C009","I009"
"A006000","E02617","EXAM","72","199","2025-04-23 00:00:00","S409","C009","I009"
"A006237","E02618","QUIZ","63","83","2025-06-01 00:00:00","S191","C011","I017"
"A000461","E02619","ASSIGNMENT","67","223","2025-01-02 00:00:00","S489","C023","I001"
"A004875","E02619","VIDEO WATCH","46","137","2025-01-02 00:00:00","S489","C023","I001"
"A006813","E02619","QUIZ","70","132","2025-01-02 00:00:00","S489","C023","I001"
"A008424","E02619","EXAM","71","152","2025-01-02 00:00:00","S489","C023","I001"
"A003459","E02620","QUIZ","80","24","2025-04-17 00:00:00","S278","C034","I038"
"A007582","E02620","VIDEO WATCH","91","238","2025-04-17 00:00:00","S278","C034","I038"
"A001082","E02621","ASSIGNMENT","51","55","2025-06-26 00:00:00","S025","C010","I037"
"A005719","E02621","EXAM","61","155","2025-06-26 00:00:00","S025","C010","I037"
"A006468","E02621","QUIZ","89","87","2025-06-26 00:00:00","S025","C010","I037"
"A007070","E02621","VIDEO WATCH","70","194","2025-06-26 00:00:00","S025","C010","I037"
"A001807","E02622","EXAM","60","231","2025-03-27 00:00:00","S368","C012","I009"
"A001812","E02622","DISCUSSION","65","81","2025-03-27 00:00:00","S368","C012","I009"
"A008361","E02622","QUIZ","62","37","2025-03-27 00:00:00","S368","C012","I009"
"A005714","E02623","ASSIGNMENT","61","106","2025-05-05 00:00:00","S031","C030","I012"
"A006810","E02624","ASSIGNMENT","70","225","2025-03-13 00:00:00","S147","C031","I020"
"A000144","E02625","VIDEO WATCH","90","45","2025-03-19 00:00:00","S058","C060","I019"
"A000919","E02626","QUIZ","70","95","2025-05-31 00:00:00","S104","C054","I011"
"A003301","E02626","DISCUSSION","44","37","2025-05-31 00:00:00","S104","C054","I011"
"A003698","E02626","QUIZ","62","166","2025-05-31 00:00:00","S104","C054","I011"
"A003700","E02626","EXAM","59","157","2025-05-31 00:00:00","S104","C054","I011"
